1.322906891896817871e-01,2.139316678148216536e-02,1.209603445707628927e-01,7.107149952757042810e-02,1.774019213244983906e-01,1.241489341937445368e-01,1.069620184003056418e-01
7.515151515151514972e-02,1.319334222838126069e-01,3.545209925660005451e-02,1.379956214953302895e-01,1.306166455357475609e-01,1.139282894510002531e-01,9.753392247868507281e-02
1.357879355182294023e-01,1.406336324992702447e-01,1.705390362988624120e-01,1.333746492461155009e-01,1.572690618024551734e-01,1.425113996517863024e-01,1.426291240735079457e-01
9.673076624662561851e-02,7.609259257396938647e-02,1.686044678679730346e-01,9.916259929977513932e-02,1.126769374605388063e-01,9.809812702734353740e-02,6.998301716532434602e-02
7.762900634596985039e-02,1.410509043450971223e-01,9.840094846343824808e-02,1.320764141146756332e-01,2.238203325690024392e-01,9.976484952882977431e-02,1.315528503432182028e-01
3.954335817553165933e-02,4.969614846985101475e-02,5.353954624329157475e-02,1.077023488099952131e-01,9.012591946296581724e-02,1.799034987156095389e-01,7.487731011626910793e-02
9.790916958710146889e-02,8.509488033554354902e-02,3.670101627270616618e-02,1.485163163247458784e-01,1.084613333429360893e-01,4.913951951666542528e-02,7.250921293612463958e-02
1.619030282359922301e-01,1.776036796746512381e-01,3.314239775154415035e-02,1.228203080877404291e-01,1.140940278860615026e-01,8.894052678254553423e-02,1.034288192969301107e-01
1.194723631070082198e-01,3.796367592483027020e-02,1.153816590811606868e-01,8.522427604159268921e-02,1.636206501995306484e-01,6.738032466699284129e-02,9.197445336299249485e-02
7.038773487689380104e-02,7.596161076201746187e-02,5.046705641591769237e-02,1.429285433824083740e-01,1.997964477885520174e-01,3.239890132804761763e-02,8.689123503463569431e-02
1.037782319977947482e-01,8.226241789182001107e-02,1.315360966424294342e-01,3.808549658997570364e-02,1.181353616711600385e-01,7.488003533564990821e-02,1.142930966758729378e-01
9.163436835338654995e-02,6.814372299016924206e-02,1.263435700141079809e-01,1.059337384555509021e-01,9.848148142392393334e-02,6.677569902446624239e-02,1.293913766610803595e-01
9.111312681145045111e-02,1.647816263706242956e-01,1.006050464433082964e-01,7.000400822258562306e-02,5.337463965164604418e-02,7.755444783072562576e-02,9.000357099333272659e-02
1.369133700217967653e-01,1.472627506285325572e-01,1.611528713175297278e-01,7.694450660193145886e-02,6.808890039727825971e-02,6.234410206703306506e-02,7.498760228109555004e-02
8.229044398784815528e-02,1.450676673114087156e-01,1.347938072479621663e-01,4.238526347855966353e-02,3.911374062452070005e-02,1.765701638238474369e-01,1.434181239940420516e-01
6.261518311899114120e-02,6.035435948890002095e-02,1.000834260717923946e-01,1.517345213284007621e-01,1.225158839590321513e-01,3.575814643155872385e-02,1.212986223335716374e-01
7.854040387801881906e-02,1.891006213511965961e-01,1.281333735296968090e-01,7.199122485041999087e-02,6.530410445420295473e-02,9.182790449795343035e-02,7.923983295941489091e-02
1.477269187598280187e-01,1.078992149540261014e-01,5.548609063958125087e-02,4.745110092379003358e-02,1.385708387773311734e-01,1.721617536547755123e-01,6.680426571226849575e-02
3.678265873026329708e-02,1.352911057594795852e-01,4.032821167207503027e-02,1.055816023153407085e-01,7.387589037608484344e-02,9.275587684077582495e-02,6.201691170161915262e-02
4.006932060860653871e-02,9.244847063352262806e-02,1.632075688800640190e-01,8.836565469514191806e-02,6.955482504009720401e-02,1.300222485729536359e-01,1.534005255953621860e-01
3.257791082070008587e-02,9.638078749598955053e-02,6.019388461061359746e-02,1.045586777369188619e-01,1.419579730614046464e-01,1.423158839892055549e-01,3.064054462973221302e-02
5.409239451317496283e-02,3.174032481827229746e-02,8.651183456996591747e-02,5.901480033435876210e-02,1.096048499861929648e-01,3.734915926751232462e-02,7.109733567215884009e-02
6.991475270390648533e-02,3.960317394595043450e-02,1.185471345924893893e-01,3.390931808326665131e-02,9.996101678681226788e-02,5.202402653392339954e-02,7.192997308818127600e-02
1.108176105217709706e-01,1.114302121252038758e-01,6.713639232161523751e-02,1.122687172409640582e-01,4.804769252592268336e-02,1.214240571422836867e-01,1.305486683215518751e-01
1.328288589302711875e-01,1.185817286290627021e-01,5.766110987026058093e-02,7.734129129547231973e-02,9.289107690271497519e-02,1.446695991882638865e-01,3.710578254195995296e-02
1.339907270950282669e-01,1.076193301048805340e-01,9.976484952882980206e-02,1.026202972894441762e-01,8.909388666317649697e-02,1.224559081626292595e-01,1.366848442897171667e-01
4.578064840732425783e-02,6.977626875126594075e-02,1.079237979722650759e-01,6.996551980683506089e-02,1.022916680303622150e-01,6.369437791662542481e-02,8.507209591827494255e-02
6.483747035066463049e-02,6.110234514305835224e-02,1.216005560644361772e-01,1.082975265163816231e-01,5.896567926766197593e-02,6.776084028684978278e-02,8.435740524223178660e-02
5.358107443489917854e-02,1.240280650593036521e-01,1.558766199952931752e-01,1.416756600613204853e-01,1.035881117120717038e-01,1.112146441424301663e-01,2.966052873088153088e-02
6.017727102965600428e-02,1.226490585038566977e-01,6.277629470769052755e-02,1.390665163502667057e-01,7.932631350236900303e-02,2.690284151049177064e-02,9.203034682240092412e-02
6.418363360366195758e-02,1.264094499869994337e-01,8.275779212825255804e-02,5.267887402937884711e-02,9.005071749438167683e-02,7.249992523630255370e-02,1.025427163312169765e-01
6.695377417851269830e-02,9.826180389076397126e-02,9.304647859462120141e-02,8.925281332975901205e-02,1.047049483625824423e-01,5.156325739627946186e-02,9.713243919413153127e-02
8.070852453147531191e-02,8.998951293070972524e-02,3.954181001563174952e-02,8.406662372650031134e-02,8.941214218599588537e-02,7.739667882587854264e-02,1.880681135795563286e-01
6.414260716300820842e-02,1.275203619424269130e-01,1.367027582675168496e-01,1.044747235479587394e-01,1.758265277494337753e-01,1.223882335281968187e-01,1.136566087465401692e-01
9.576141150737230157e-02,1.045434538431505578e-01,1.573624559953293034e-01,7.993977939525645504e-02,1.408175003733079800e-01,1.127240142898241898e-01,8.821461433242329397e-02
8.326222861788470930e-02,1.070466906550879699e-01,8.554213816772343604e-02,7.926197684495427109e-02,1.042373344619139941e-01,8.141714910352798595e-02,8.920513074646967133e-02
6.668074537598960017e-02,8.254225063866303669e-02,6.944031209008974526e-02,1.153323053576768703e-01,1.295615895596985701e-01,1.045696063450858027e-01,4.890641642560968061e-02
8.632056342159434570e-02,1.130446998892189053e-01,7.926146194113514731e-02,3.354630464980584703e-02,9.681258315696744665e-02,4.689045123365988971e-02,8.108638942979350117e-02
5.544194075806612582e-02,7.359582373267335720e-02,9.160363194308825119e-02,8.001785332875223367e-02,1.017829023374950820e-01,5.110512201904991725e-02,9.112298070458696442e-02
9.217524553921885300e-02,1.495923788439198487e-01,4.523358189360438680e-02,1.266822924648934867e-01,7.454791816574525554e-02,1.471542109482985583e-01,1.214635439585403515e-01
6.581829343145845224e-02,8.347371096582369143e-02,9.468133204218197319e-02,5.503187526492225867e-02,2.105831685836392630e-01,9.533684154501881336e-02,9.203034682240092412e-02
9.383202292213807527e-02,2.905792181351579684e-02,7.343371819721884741e-02,7.898292355984165569e-02,2.957371522450957801e-02,1.596069552534890579e-01,1.008795115442333717e-01
5.532772383528340721e-02,7.031028640134674712e-02,1.084340493896358282e-01,1.075032239938151085e-01,7.829683810772683494e-02,8.062074244154120162e-02,1.028360220143324510e-01
