4.602020202020202788e-01,5.498989898989898872e-01,5.621212121212121327e-01,4.757575757575757680e-01,6.482828282828282385e-01,6.208080808080808088e-01,6.630303030303030809e-01
4.630303030303030143e-01,4.618181818181817944e-01,5.250505050505051008e-01,4.107070707070706872e-01,6.610101010101010477e-01,5.167676767676767646e-01,5.422222222222222721e-01
5.975757575757575379e-01,6.137373737373736926e-01,4.068686868686868796e-01,5.632323232323231954e-01,5.973737373737374456e-01,3.417171717171717527e-01,6.442424242424242831e-01
6.608080808080807333e-01,7.614141414141414321e-01,6.296969696969696439e-01,7.325252525252524682e-01,7.160606060606060641e-01,4.525252525252524416e-01,6.963636363636362958e-01
5.238383838383839919e-01,6.160606060606060863e-01,6.710101010101009456e-01,6.274747474747475184e-01,4.301010101010101505e-01,5.369696969696968747e-01,6.694949494949495872e-01
4.694949494949495206e-01,4.284848484848485239e-01,5.038383838383838631e-01,6.561616161616161680e-01,4.787878787878787068e-01,5.237373737373737237e-01,5.736363636363636109e-01
4.878787878787879118e-01,5.931313131313131759e-01,6.111111111111110494e-01,5.857575757575756992e-01,5.896969696969697194e-01,4.356565656565655753e-01,6.220202020202020288e-01
5.074747474747474119e-01,5.640404040404041197e-01,6.006060606060605878e-01,5.677777777777778256e-01,6.074747474747475007e-01,4.222222222222221655e-01,5.089898989898988813e-01
4.762626262626262763e-01,5.374747474747474385e-01,4.733333333333332726e-01,6.160606060606059753e-01,5.980808080808079907e-01,5.610101010101009589e-01,4.123232323232323138e-01
5.220202020202020510e-01,3.946464646464646342e-01,4.670707070707070807e-01,5.359595959595958581e-01,6.383838383838383868e-01,4.173737373737373413e-01,6.320202020202019266e-01
4.989898989898989834e-01,5.448484848484849152e-01,3.992929292929293106e-01,4.286868686868686718e-01,6.457575757575757525e-01,3.712121212121212155e-01,4.278787878787878585e-01
4.721212121212121637e-01,5.124242424242424487e-01,4.218181818181817588e-01,4.738383838383837809e-01,6.268686868686869085e-01,4.014141414141413899e-01,3.899999999999999578e-01
5.215151515151514872e-01,5.327272727272727160e-01,4.328282828282828953e-01,4.487878787878788467e-01,5.498989898989898872e-01,4.792929292929292151e-01,4.852525252525253241e-01
4.627272727272727093e-01,6.391919191919190890e-01,6.629292929292930348e-01,4.898989898989898895e-01,5.862626262626262630e-01,4.171717171717171935e-01,4.937373737373736970e-01
4.645454545454545392e-01,5.812121212121212910e-01,6.152525252525251620e-01,4.666666666666666741e-01,5.129292929292927905e-01,5.264646464646464130e-01,4.479797979797979224e-01
4.886868686868687250e-01,6.684848484848484595e-01,6.223232323232323893e-01,4.121212121212121104e-01,6.437373737373738303e-01,5.218181818181818477e-01,7.272727272727272929e-01
4.970707070707070518e-01,6.223232323232322782e-01,7.323232323232323759e-01,4.930303030303031520e-01,5.761616161616160969e-01,6.011111111111111516e-01,6.057575757575757169e-01
6.919191919191918227e-01,6.192929292929293394e-01,5.102020202020202122e-01,3.808080808080808177e-01,7.282828282828281985e-01,3.981818181818181368e-01,5.317171717171716994e-01
6.702020202020200212e-01,8.181818181818181213e-01,7.202020202020202877e-01,6.513131313131312883e-01,6.672727272727272396e-01,6.396969696969697639e-01,7.836363636363635754e-01
7.442424242424243719e-01,7.641414141414142325e-01,7.654545454545453875e-01,8.377777777777778434e-01,6.927272727272727471e-01,7.222222222222222099e-01,7.195959595959594557e-01
6.767676767676767957e-01,6.803030303030302983e-01,8.270707070707070674e-01,7.907070707070706916e-01,6.694949494949494762e-01,6.647474747474747536e-01,6.557575757575757613e-01
3.967676767676767691e-01,6.383838383838383868e-01,4.444444444444444753e-01,5.253535353535353503e-01,6.662626262626262230e-01,4.227272727272727293e-01,4.792929292929293261e-01
5.111111111111110716e-01,6.277777777777778789e-01,5.576767676767676596e-01,5.973737373737373346e-01,6.713131313131313060e-01,4.151515151515150492e-01,6.874747474747474607e-01
6.743434343434342448e-01,7.632323232323232620e-01,7.153535353535354080e-01,7.816161616161616532e-01,6.947474747474747803e-01,5.701010101010101083e-01,6.623232323232322027e-01
4.745454545454544926e-01,7.137373737373737814e-01,6.870707070707070541e-01,6.971717171717172201e-01,6.062626262626261697e-01,6.046464646464646542e-01,6.011111111111111516e-01
4.935353535353534937e-01,6.388888888888889506e-01,4.758585858585858697e-01,4.947474747474746581e-01,4.951515151515151203e-01,5.361616161616161724e-01,5.194949494949495650e-01
4.853535353535353147e-01,4.564646464646465174e-01,3.818181818181818343e-01,4.557575757575757502e-01,4.567676767676767113e-01,3.895959595959596067e-01,4.935353535353534937e-01
4.766666666666666829e-01,5.296969696969696662e-01,5.615151515151514117e-01,5.177777777777776702e-01,5.814141414141413833e-01,4.279797979797980156e-01,4.711111111111111471e-01
4.370707070707070541e-01,4.149494949494949014e-01,4.533333333333333104e-01,4.862626262626261742e-01,4.401010101010101039e-01,4.637373737373737259e-01,4.326262626262626365e-01
4.616161616161615910e-01,4.514141414141414899e-01,6.052525252525252641e-01,4.908080808080808599e-01,5.008080808080807023e-01,4.375757575757576179e-01,4.109090909090909460e-01
4.615151515151515449e-01,5.173737373737374856e-01,4.576767676767676818e-01,4.234343434343433854e-01,5.155555555555555447e-01,4.892929292929292795e-01,5.295959595959595090e-01
4.464646464646464530e-01,5.413131313131313016e-01,5.608080808080806445e-01,4.284848484848485239e-01,5.012121212121212199e-01,4.575757575757575246e-01,5.013131313131313771e-01
4.754545454545454630e-01,4.610101010101009256e-01,4.280808080808080618e-01,5.141414141414142325e-01,6.284848484848484240e-01,5.539393939393939537e-01,4.981818181818182256e-01
5.221212121212122081e-01,5.008080808080808133e-01,5.495959595959595267e-01,5.539393939393939537e-01,5.919191919191919560e-01,4.950505050505050741e-01,4.292929292929292262e-01
5.955555555555556158e-01,7.263636363636363225e-01,6.858585858585858341e-01,6.243434343434343115e-01,4.679797979797980512e-01,3.424242424242424088e-01,6.985858585858585323e-01
6.654545454545454097e-01,7.828282828282828731e-01,7.113131313131313416e-01,7.694949494949494539e-01,6.553535353535353547e-01,6.587878787878787001e-01,6.907070707070707138e-01
6.802020202020202522e-01,7.321212121212121726e-01,7.228282828282829309e-01,8.167676767676766980e-01,7.070707070707070718e-01,7.038383838383838187e-01,6.048484848484848575e-01
4.717171717171716461e-01,4.986868686868687339e-01,4.402020202020201500e-01,5.804040404040404777e-01,5.393939393939393145e-01,5.187878787878787978e-01,5.944444444444444420e-01
3.975757575757575824e-01,4.924242424242423755e-01,5.148484848484848886e-01,5.155555555555555447e-01,4.848484848484847509e-01,4.935353535353534937e-01,3.738383838383837476e-01
5.637373737373737592e-01,6.704040404040403356e-01,6.737373737373737459e-01,6.614141414141414543e-01,7.101010101010100106e-01,5.490909090909090740e-01,6.739393939393940602e-01
4.918181818181818210e-01,6.350505050505050875e-01,5.815151515151516515e-01,4.850505050505050653e-01,4.242424242424241987e-01,6.320202020202019266e-01,6.601010101010101883e-01
