ID,Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
B01,c:\users\sven\Documents\BEP\simplified_data\B01\IMAGES\B01.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B01\MASKS\B01.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d7520980049a03acf5545a4eb378f600eb9ca1e1,3D,"(0.755859375, 0.755859375, 3.0)","(512, 512, 210)",0.039615849086216515,0.0,1.0,8e8c580d6b072bd03329b9bd3f2b29b4f7734fdb,"(0.755859375, 0.755859375, 3.0)","(512, 512, 210)","(113, 125, 38, 301, 236, 72)",2093338,7,"(263.982189689386, 234.17696998764652, 72.73452113323314)","(-5.588657402749249, -208.61721213824376, -492.49644880733183)",0.8493816198823332,0.5672389572608174,124.94330232491805,220.26572880019754,249.72719930409187,246.04982448386352,224.29673241876836,251.1999053435542,3587238.0430612564,187.08966153287446,0.6384789057487507,177491.55820788848,0.04947861169994221,3587918.91771698,1.0,1.0,2088482.0,-3.203426503814917e-16,0.0,429.0851093182722,1.0,0.004628717715256429,0.9976802599484651,1.0,0.0,1.0,0.0,0.9988394565436756,-20.6902177204174,3579595.878501892,1.0,0.0023143588576282226,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.7617656211179723,1738606.5789757792,0.8305426925684144,7.268981936846208,2093338.0,0.0,1.0,697.6744816173976,697.6744816173976,697.6744816173976,1.0,0.0016017179516589295,0.0016017179516589295,0.0016017179516589295,58326.153846153844,1.0,0.0,1.0,6735.348874274989,6735.348874274989,6735.348874274989,1.0,5.931013310194237,3349.6505159083276,0.04562638091922962,0.027862750232477432,1378.6801814165244,0.16952907327474337,0.16952907327474337,0.16952907327474337,7.0,1.0,0.0,1.0,625995384202.5714,625995384202.5714,625995384202.5714,1.0,1.5714285714285714,0.22448979591836735,0.354019911712252,0.354019911712252,0.354019911712252,2.2359263506290312,3.3439415899391307e-06,536565507013.9184,0.0,1000000.0,0.0,0.0,0.0
B04,c:\users\sven\Documents\BEP\simplified_data\B04\IMAGES\B04.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B04\MASKS\B04.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},082b209223d0af07d1ac6b4da7cb4d699fbb9387,3D,"(0.49609375, 0.49609375, 3.0)","(512, 512, 126)",-371.94090731181797,-1024.0,3071.0,fcf555940af3c164fa76715a8202647f2bc07e56,"(0.49609375, 0.49609375, 3.0)","(512, 512, 126)","(205, 290, 20, 155, 159, 23)",233726,1,"(286.09928292102717, 368.10018568751445, 31.635620341767712)","(22.806066685919717, 199.560201447639, 140.23686285635782)",0.7446551306784892,0.5995395890110827,49.00551165899704,81.7385749952388,79.64183472509222,77.0424007245323,94.67985285229805,96.53389069763352,172473.3779411316,60.867049244553044,0.7066594745452383,21204.20452216029,0.12294189848474867,172566.22256469727,-20.0,40.0,192682684.0,2.086678893551216,30.0,36.91386268089574,632.0,19.331854928608088,10.147617295465631,9.0,-133.0,765.0,12.834393731083026,28.7122899020439,2.3754079432141473,142262833.11016846,0.28884232046372366,721.4214546437789,47.92195526939259,364.0220472913882,12.827820750148076,3.068456928123325,1.3833232616290247,0.36615265967699995,0.83118434544372,1.5832526478883617,0.6653538825424009,0.6573498287542581,0.6348767584512386,0.9986640306592756,0.9752843498083218,-0.0725429357060143,0.40306015916907,0.4955110510275358,6.892048983922771,0.09851645542808384,3.912387223364042,0.6027119626308588,0.1980058506328689,13.784097967845542,2.71778294273632,1.112945047438088,5.934008372131398,14180.723556643248,0.060672426502157435,20.163784970377694,67509.96019270428,1.2377171520928163,49.20142816802581,124.44349366352053,5891.408491139197,2.743965259968271,0.02243662601107637,0.03261278381834421,1.8777490751392498,0.0008180790061496971,38361.29630501997,0.25438473286118524,1.5521519626103903,49.977817708212335,3.7174406894248806,179.71189430356011,0.08253057796996276,0.022607080121117847,3.64193150857895,76828.48473907282,0.4969178491526834,0.6457021667053927,1.1290232680449808,0.7235616388655102,36.68200090655782,0.016459135413384507,1194.5645385149203,0.20724575616150592,8.498121702052655,61.668632893823734,2624885.0194309507,123901117.43598196,57360.51174461685,0.02799169064693318,1193.9059680777239,0.20713150036046563,0.4502747332223701,29.747781046291703,0.012795953792183009,5.853558739889409,0.024661355604425696,2623240.776024799,80.60947012830607,3.129342667429341e-05,423.32182650991837,0.0015425321562514544,0.07891903051121706
B05,c:\users\sven\Documents\BEP\simplified_data\B05\IMAGES\B05.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B05\MASKS\B05.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},c798f58c4b3d9992e07c19a2ee74539b3a646645,3D,"(0.68359375, 0.68359375, 3.0)","(512, 512, 142)",-340.2657050817785,-1024.0,1713.0,5dc412f57fc4651797da3e47011f6e9d28e3403b,"(0.68359375, 0.68359375, 3.0)","(512, 512, 142)","(149, 203, 42, 59, 59, 15)",21958,1,"(180.76190909918935, 230.13421076600784, 48.42822661444576)","(-60.43228870172602, 126.89725520808642, 150.8846554292748)",0.8164102555128774,0.7531390906223226,31.19145922303092,41.41527058070675,49.74699921879122,46.15586122466598,44.56486019181498,51.81295028877388,30699.06711578369,33.81185163692975,0.7420777458359196,6389.273843001755,0.20812599350019853,30782.947540283203,-21.0,49.0,24596496.0,2.3351064895681866,34.0,5.408240007079068,229.0,22.67749587038379,13.024865652609527,13.0,-132.0,361.0,14.49057355609915,33.46880689093375,-0.05337706621197353,34481858.36791992,0.2515038542766619,950.5139094340866,50.62732333038149,67.7942662543555,0.7888369632151365,3.597344026511302,1.6794102826813673,0.34937169338860596,0.9344543925690255,1.7212289073946052,0.7865909042132386,0.6316742955812369,0.6035054617527105,0.993609708124585,0.9473423816866456,-0.06752961409024584,0.4380984170514158,0.49498124691335854,7.081513002412072,0.08223103178732104,4.264600704816534,0.42297191354162017,0.18214160249837888,14.163026004824141,2.905965536173205,1.3191885772981673,6.04414215156897,1365.6956917752073,0.06219581436265631,19.44372632959472,5522.521632206941,1.6039587819125685,51.24874760907186,100.80153019400674,5122.664359231259,2.0871209435620726,0.02316440793832204,0.052049690314327095,2.5663940359529835,0.0019716678070450075,3326.979568109008,0.21923017804029885,1.9539023861088567,51.294643913016905,2.9619892490440214,151.31966987009943,0.06527495856486316,0.024111215615776702,3.71618049171847,8422.9642954416,0.5484056488993763,0.6915439965808852,0.806392595651495,0.7653580507680962,39.242387916192875,0.01912410951368816,152.60621761658032,0.1581411581518967,6.895132755241752,48.174093264248704,117528.65699481865,5897785.612435233,2419.464460762905,0.044689443207518664,262.0445595854922,0.2715487664098365,0.5328039917094072,25.380678893872012,0.026691158809611308,5.576640578474354,0.043947536205483195,117010.89408682112,16.2868276363048,0.0003548848372961937,86.1026713379175,0.009308805567993402,0.052247440037591596
B07,c:\users\sven\Documents\BEP\simplified_data\B07\IMAGES\B07.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B07\MASKS\B07.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},825dae0c7183e55cc386f55c0d5d520a59666807,3D,"(0.68359375, 0.68359375, 3.0)","(512, 512, 189)",-494.4484464857313,-1024.0,1735.0,6b58c7c7f5c25e9186fc1f31ae51cc39c0716068,"(0.68359375, 0.68359375, 3.0)","(512, 512, 189)","(242, 254, 18, 101, 130, 24)",123902,1,"(289.68851188842797, 320.2927717066714, 29.248494778131104)","(23.02925617373006, 172.15013767179684, 85.05548427717285)",0.7278251794902217,0.6972682882347101,54.86476647512203,78.68530291837078,69.07036518862513,87.55141346660258,88.8592995297343,90.69421025379498,173565.36269187927,57.26914471980568,0.7169329330726762,20988.47900892378,0.12092550427923475,173698.36807250977,-7.0,102.0,435450198.0,2.78812621052624,50.0,4.283176286050053,262.0,33.66118698011999,39.20178851027425,31.0,-241.0,503.0,21.691034523736263,59.28298838878558,0.8317036316823495,610458174.7627258,0.18369907466602306,1977.692489900616,147.50754315561926,447.91411722883663,34.33707490452288,10.049864178563524,2.1681227959247718,0.6421981677815076,1.0840826400282955,1.8621675063904326,0.9664077571446568,0.5959210082482272,0.5591244600835161,0.9951788348256785,0.9527599782978571,-0.14593758548789382,0.7186186882840094,0.48866299137468316,12.063856756634369,0.04891444976529983,5.060564548084804,0.7142393134964747,0.10688519829866933,24.127713513268738,3.5147550568507735,3.0544967436220736,6.491538379533302,8759.181837258478,0.07069443461169697,15.075139628244266,22760.682749269585,3.2476243283358364,149.35441720069088,83.18272505689981,11844.219036012333,0.6132833107511002,0.0073176216804181704,0.05535532815911017,8.478715043045428,0.0004475474290563312,14894.80200073191,0.16679232633392865,3.613339820555936,151.0050555181367,2.6048561196216724,382.07860787609593,0.019099312433155873,0.007320885644269193,4.043737718620653,52142.59238712495,0.5785577274522351,0.7210487693127199,0.6378653884129458,0.7863554827579008,119.68011941692572,0.005766193602332766,626.1990245732508,0.11746370747950681,9.163843241632057,151.67754642656163,468219.58619395987,63566078.89908085,3530.600293788215,0.008839090799191245,1646.9752391671357,0.30894301991505074,0.5715146991551555,85.36695707775348,0.005120334770412177,5.853438557812569,0.043025939855692405,467679.4052388775,38.01816921926116,6.996328288086975e-05,162.0967448278365,0.012012837088828042,0.01793414264049393
B08,c:\users\sven\Documents\BEP\simplified_data\B08\IMAGES\B08.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B08\MASKS\B08.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5d3299b57fcc57778d77b40ce1bea8dcab3ef96d,3D,"(0.751953125, 0.751953125, 3.0)","(512, 512, 145)",-476.22678396290746,-1024.0,1701.0,ccd16ddc346f478048ad11e63a6e8089a3e84b45,"(0.751953125, 0.751953125, 3.0)","(512, 512, 145)","(225, 289, 24, 94, 108, 30)",85359,1,"(280.33083799013576, 348.4287772818332, 37.298281376304786)","(15.295649660551305, 207.08105307691562, 113.99488075000811)",0.6119497611538403,0.42752250818584603,41.23535052613295,96.45188203332619,84.24930968412131,107.07133788571507,81.55138780452629,113.1415667969472,144555.26589155197,59.02370617313233,0.6098675771702565,21840.93319476195,0.15109054007861203,144794.5149421692,-9.0,68.0,178175546.0,2.3843545210259935,39.0,4.577677775334084,149.0,24.785255955496645,32.141543363910074,36.0,-157.0,306.0,16.506220143724345,45.68770993254633,-0.8968343184499216,302239268.94207,0.2340313837304037,1054.2880290663816,80.12222409323793,101.79334091411353,-8.623246733652264,4.763591515175123,1.3429903649028327,0.553260984188904,0.8224823419098077,1.5969443775093761,0.6480075681622842,0.6607153340452132,0.6388781688037416,0.9923007365434469,0.9436079927519058,-0.12950105347502094,0.6315145109328879,0.493311828240669,8.903128529703604,0.07649820327319821,4.291699678111947,0.5754378548237741,0.15258678681155696,17.806257059407205,3.094306237201403,1.526645470019489,6.378391270905659,4947.153680338336,0.057957024805097714,21.968618239632924,19976.684883843533,1.769633023186336,79.29600862240655,124.83591654072798,10318.864255673097,1.5897717395836237,0.014288394019493632,0.03937835969065301,2.7837325737890413,0.0008290091576946956,11595.720421917313,0.20947500099987337,2.114280008985101,77.98259379711433,3.593524371815545,290.89306470876716,0.048555186884084174,0.014946934108480596,3.9263156620342743,28193.344848036675,0.5006909542961004,0.6483710879029474,1.0861122179504763,0.7294339490705981,56.05180030127339,0.011337726360674023,333.5492903720752,0.12794372473037022,6.674313895388607,67.21787495205217,601634.1254315305,49939682.098964326,7437.9158448236,0.025160871638503616,664.5051783659378,0.25489266527270343,0.5148409536967014,34.5863161141746,0.013471080140958455,5.90426977026657,0.030541594910905703,600562.0716456492,61.847761706231516,9.93094379340758e-05,49.76314739860992,0.013817148857480584,0.009516381069625896
B09,c:\users\sven\Documents\BEP\simplified_data\B09\IMAGES\B09.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B09\MASKS\B09.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ba9538aa89c6ef605075515bb481b9eb0a69a2ae,3D,"(0.68359375, 0.68359375, 3.0)","(512, 512, 122)",-439.01243084766827,-1024.0,3071.0,ee7a616a6ce6cb8d1d3e4f695ee5db9b6cc26e6b,"(0.68359375, 0.68359375, 3.0)","(512, 512, 122)","(197, 195, 20, 156, 224, 32)",576889,1,"(272.2222541944811, 309.8553118537535, 35.71523291309073)","(7.600601011852291, 167.51212648083737, 126.04566211817844)",0.679227923698495,0.6074927954186726,84.67237961081081,139.38005561441463,110.36240931204863,153.17761696630987,156.75775044580445,159.04001569736334,808460.5598449707,94.67082577995961,0.7340470210302966,57174.117428541125,0.07071973608645146,808741.4073944092,-8.0,45.0,477443013.0,1.912244366700163,27.0,9.464628282496216,369.0,16.89157180229835,18.01044395022266,19.0,-532.0,901.0,11.474114306170199,28.76832935302472,-0.7826390840267038,669327954.3972015,0.32217147399690454,503.2406824799918,541.3003697619465,27.293587928373988,-1.5517526126958197,2.0282315712558554,1.221722347035084,0.24370828955743254,0.7999609859019542,1.5481162511000073,0.572257787072432,0.6617398356407692,0.641268173601249,0.9991106104417381,0.9792288116459579,-0.036742938342337744,0.29347943848390423,0.505439873790201,23.26152818833688,0.11296512251316626,3.6725885191780305,0.3810366824121521,0.21009674715080812,46.52305637667377,2.5117189313622443,0.8124884795727348,5.620964037471857,35638.0139073548,0.06177620635400362,19.58383680142249,185857.17946260027,0.8882081046089098,541.0132538495274,128.62246116670624,69713.95747362144,0.23796074084073754,0.0018633967295451908,0.035690181319476294,19.057546672291753,7.110171949513689e-05,103097.56989446854,0.28071501712573743,1.1207131333178035,540.361073506688,3.623022019084379,1961.28871470549,0.006727926365228163,0.0018704227767056157,3.4956351982307208,180363.72473799216,0.4863364883583987,0.6368401493581555,1.095562481208904,0.7202295373447998,388.6083909556514,0.001352410039535906,4116.352818627451,0.2522275011413879,5.155269367550942,536.4351715686274,6375905.672855392,3457479071.7795954,11784.45699342114,0.00202419700256263,4555.475,0.2791344975490196,0.5404177510076491,287.71056371717015,0.0011432607623587901,5.0530147809700185,0.028289670976565682,6374656.149991887,60.28382000745877,1.1852515996226972e-05,355.5726472970211,0.0010129349530286452,0.022406615586569076
B10,c:\users\sven\Documents\BEP\simplified_data\B10\IMAGES\B10.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B10\MASKS\B10.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ed7b8d11e02d082db614c3523ee4f41bf29712c9,3D,"(0.68359375, 0.68359375, 3.000000238418579)","(512, 512, 198)",-505.4207872910933,-1024.0,3071.0,971d70e64c40633f7de8ef468730d136be51b19a,"(0.68359375, 0.68359375, 3.000000238418579)","(512, 512, 198)","(111, 150, 13, 237, 233, 55)",1016503,2,"(241.56864465722188, 246.7173682714168, 37.458477741826634)","(-9.865184316352241, 135.65445096678883, 115.15544212766672)",0.6552563438298059,0.4723274405326902,91.41349777683102,193.5384013974183,172.7880995164292,194.51517215577712,160.60962054176983,214.71849769018974,1424580.5573133964,126.81726529033773,0.6444324023987208,95009.00374939232,0.06669261577496813,1425036.9346171077,-4.0,71.0,2063125238.0,2.3687535870410974,38.0,5.485871317432639,704.0,23.78550858482755,32.39787191970904,30.0,-157.0,861.0,15.884596606487976,45.051417846550684,0.5873175198722403,2892298069.8440742,0.2375129189229362,980.0081450586342,78.41998990094845,123.29547014069118,8.18241928746027,4.79542179590549,1.5773688822723615,0.5034642845157156,0.9184983416990763,1.6874161971785329,0.7195797296806611,0.631782427774116,0.6041548983732047,0.998788884185598,0.9756341346022815,-0.10000549242510695,0.5852828810355748,0.5020918506253337,8.809963148091462,0.06850414160796135,4.4527703631832685,0.5895503877094128,0.13186537410096918,17.619926296182925,3.1096504525853637,1.5931976695444634,6.244423572814489,66582.0950031628,0.06550112985713058,17.36854121602395,241432.59462392144,1.651498173161796,79.3801287354784,108.02030392433667,8408.515180968478,1.4560801897064037,0.013738532312954497,0.04109792393787732,3.3749388854609856,0.0006458394044540905,148005.53771484728,0.21667644200455433,1.9040572027558658,79.87296715972867,3.1252192791868434,245.82756025425778,0.04254165372554844,0.013849774386302896,3.8066706429223265,360259.3300082575,0.5230567892226978,0.6722645413510073,0.8683284108778666,0.7481256391108487,60.036991916002,0.010440461949827801,4853.527834533053,0.15256429241294606,6.311822463993487,82.4065004872222,7083228.4104925655,539055098.331091,95549.38145776208,0.01721813678034857,9441.341809951906,0.2967762175824948,0.5591802680084691,46.60180871591591,0.009744750165285244,5.5996128139054715,0.031296513635473776,7082207.45201782,311.323548479873,7.5921834068195654e-06,322.8205306315907,0.0029273064431735614,0.010304351149137025
B11,c:\users\sven\Documents\BEP\simplified_data\B11\IMAGES\B11.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B11\MASKS\B11.nii.gz,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4527813eff06c598e03db51575ae3e93902f8457,3D,"(0.673828125, 0.673828125, 3.0)","(512, 512, 202)",-408.7626103316203,-1024.0,3071.0,c603e6454fb3b010caff0cd725780a30c67f6816,"(0.673828125, 0.673828125, 3.0)","(512, 512, 202)","(72, 92, 28, 303, 245, 60)",2022745,1,"(226.2164153168096, 209.88145515129193, 56.504987529322776)","(-18.542726129298217, 97.45046706361467, 177.41498700203084)",0.8824329394712457,0.7121294832741694,130.48890291597723,183.23760773957324,204.15929619492923,192.23661966973702,205.37945217477417,207.53312272586953,2754956.8390130997,161.6949008193107,0.7651677842672598,124204.4951694469,0.045084007636918305,2755247.7679252625,-2.0,48.0,1971201392.0,1.8382728210538821,25.0,61.93990224407607,1223.0,15.808487398811614,22.810899050547647,23.0,-534.0,1757.0,10.719670399634662,31.21727070320114,1.539821708819029,2685038517.1829224,0.3388894288962131,454.1808746626647,549.2784179876754,173.91118604519775,3.1755744903925907,1.9597697985405966,1.0753938264800145,0.2880981943544245,0.7354961532171467,1.4801372565395363,0.5263457409215329,0.6815995541452472,0.6649590795763343,0.9997870416131367,0.9898486126778845,-0.04601456800388778,0.34406509686674513,0.4981561870225144,23.431972242715947,0.12541821957847837,3.5382098031005875,0.7649057546106371,0.21041565938006546,46.863944485431894,2.470395854753252,0.7587909062551532,5.67125974546784,120947.49239622394,0.05979374186871007,21.390237874323642,685486.8978526705,0.8106425029299779,549.8880600372266,150.3445362613676,82425.50944582732,0.2749627958462139,0.00183016684159142,0.030210662006805514,16.751965186648395,5.6124910126273764e-05,358557.25582432904,0.29467204009089776,1.0451536464834332,550.4448690091265,4.1914751898176705,2299.8110660400107,0.007671797413375084,0.001831944968172622,3.5621689483872427,554168.6910403769,0.45101055325538353,0.6016998226134821,1.3631684437694624,0.6923348075986979,381.2514089674095,0.0012702147707886187,12964.308837850998,0.2630317488607977,5.146120259062661,560.2873316020126,27102646.120455284,14873209466.877415,49484.03127048859,0.0018670488699285474,13059.348198344425,0.2649599942855142,0.5258632453988883,294.837796511958,0.0009813384155948485,5.084542688107443,0.02436688757109769,27100961.89634143,109.67775966782644,3.2896230530723263e-06,1330.8564700443128,0.00024182720342175306,0.05896867396361439
B12,c:\users\sven\Documents\BEP\simplified_data\B12\IMAGES\B12.nii.gz,c:\users\sven\Documents\BEP\simplified_data\B12\MASKS\B12.nii.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
